path,participant_id,sequence_id,sign
train_landmark_files/4718/687874973.parquet,4718,687874973,kitty
train_landmark_files/30680/687932050.parquet,30680,687932050,dry
train_landmark_files/22343/687986335.parquet,22343,687986335,cry
train_landmark_files/37779/688159028.parquet,37779,688159028,listen
train_landmark_files/55372/688369530.parquet,55372,688369530,aunt
train_landmark_files/37055/688383664.parquet,37055,688383664,think
train_landmark_files/4718/688623506.parquet,4718,688623506,frog
train_landmark_files/22343/688727381.parquet,22343,688727381,drink
train_landmark_files/2044/688776128.parquet,2044,688776128,mom
train_landmark_files/27610/688781983.parquet,27610,688781983,because
train_landmark_files/61333/688871047.parquet,61333,688871047,mouse
train_landmark_files/36257/688948124.parquet,36257,688948124,doll
train_landmark_files/36257/689000164.parquet,36257,689000164,glasswindow
train_landmark_files/27610/689014889.parquet,27610,689014889,closet
train_landmark_files/32319/689216536.parquet,32319,689216536,toothbrush
train_landmark_files/27610/68923321.parquet,27610,68923321,old
train_landmark_files/29302/689277650.parquet,29302,689277650,first
train_landmark_files/28656/689282450.parquet,28656,689282450,look
train_landmark_files/16069/689609784.parquet,16069,689609784,closet
train_landmark_files/22343/689641796.parquet,22343,689641796,kiss
train_landmark_files/26734/689654286.parquet,26734,689654286,sun
train_landmark_files/30680/689787997.parquet,30680,689787997,eye
train_landmark_files/27610/689861858.parquet,27610,689861858,up
train_landmark_files/53618/689891602.parquet,53618,689891602,brother
train_landmark_files/25571/689939502.parquet,25571,689939502,orange
train_landmark_files/37779/690023496.parquet,37779,690023496,sun
train_landmark_files/27610/690063277.parquet,27610,690063277,look
train_landmark_files/22343/690118204.parquet,22343,690118204,hello
train_landmark_files/22343/690120340.parquet,22343,690120340,man
train_landmark_files/34503/690136855.parquet,34503,690136855,find
train_landmark_files/29302/690153738.parquet,29302,690153738,talk
train_landmark_files/30680/690160523.parquet,30680,690160523,brother
train_landmark_files/26734/690188645.parquet,26734,690188645,glasswindow
train_landmark_files/32319/690202448.parquet,32319,690202448,mouse
train_landmark_files/16069/690316549.parquet,16069,690316549,talk
train_landmark_files/49445/690391951.parquet,49445,690391951,talk
train_landmark_files/28656/690430660.parquet,28656,690430660,horse
train_landmark_files/53618/690497693.parquet,53618,690497693,fireman
train_landmark_files/53618/690635348.parquet,53618,690635348,shhh
train_landmark_files/26734/690656731.parquet,26734,690656731,kitty
train_landmark_files/22343/690666273.parquet,22343,690666273,brown
train_landmark_files/29302/690739895.parquet,29302,690739895,horse
train_landmark_files/61333/690790408.parquet,61333,690790408,cow
train_landmark_files/55372/690803087.parquet,55372,690803087,first
train_landmark_files/61333/691464156.parquet,61333,691464156,lion
train_landmark_files/28656/692017021.parquet,28656,692017021,gum
train_landmark_files/61333/692133310.parquet,61333,692133310,nuts
train_landmark_files/55372/692222949.parquet,55372,692222949,napkin
train_landmark_files/55372/69229398.parquet,55372,69229398,aunt
train_landmark_files/16069/692441380.parquet,16069,692441380,taste
train_landmark_files/29302/692594639.parquet,29302,692594639,cow
train_landmark_files/18796/692754888.parquet,18796,692754888,nuts
train_landmark_files/32319/692762311.parquet,32319,692762311,alligator
train_landmark_files/25571/692951736.parquet,25571,692951736,flower
train_landmark_files/37055/693097400.parquet,37055,693097400,fireman
train_landmark_files/4718/693176659.parquet,4718,693176659,sad
train_landmark_files/27610/693358155.parquet,27610,693358155,napkin
train_landmark_files/53618/693593536.parquet,53618,693593536,hello
train_landmark_files/62590/69381335.parquet,62590,69381335,toothbrush
train_landmark_files/25571/693862288.parquet,25571,693862288,flower
train_landmark_files/49445/693903535.parquet,49445,693903535,brown
train_landmark_files/37779/694191433.parquet,37779,694191433,old
train_landmark_files/2044/694227147.parquet,2044,694227147,airplane
train_landmark_files/61333/694280542.parquet,61333,694280542,who
train_landmark_files/28656/6943413.parquet,28656,6943413,fireman
train_landmark_files/18796/694387427.parquet,18796,694387427,mouse
train_landmark_files/28656/694465992.parquet,28656,694465992,man
train_landmark_files/25571/694703270.parquet,25571,694703270,look
train_landmark_files/18796/694828092.parquet,18796,694828092,talk
train_landmark_files/37055/695023255.parquet,37055,695023255,cat
train_landmark_files/16069/695046.parquet,16069,695046,mad
train_landmark_files/27610/695250325.parquet,27610,695250325,eye
train_landmark_files/2044/695281735.parquet,2044,695281735,gift
train_landmark_files/55372/69533340.parquet,55372,69533340,mad
train_landmark_files/29302/695355682.parquet,29302,695355682,man
train_landmark_files/29302/695391227.parquet,29302,695391227,aunt
train_landmark_files/37779/695498691.parquet,37779,695498691,old
train_landmark_files/22343/695610624.parquet,22343,695610624,fireman
train_landmark_files/49445/695644408.parquet,49445,695644408,food
train_landmark_files/26734/69615131.parquet,26734,69615131,flower
train_landmark_files/16069/696163407.parquet,16069,696163407,icecream
train_landmark_files/36257/696436345.parquet,36257,696436345,goose
train_landmark_files/62590/696438700.parquet,62590,696438700,icecream
train_landmark_files/55372/696441738.parquet,55372,696441738,goose
train_landmark_files/26734/696500830.parquet,26734,696500830,eye
train_landmark_files/27610/697015395.parquet,27610,697015395,dry
train_landmark_files/27610/697282768.parquet,27610,697282768,napkin
train_landmark_files/37055/697333623.parquet,37055,697333623,closet
train_landmark_files/29302/697426445.parquet,29302,697426445,tiger
train_landmark_files/36257/697693454.parquet,36257,697693454,flower
train_landmark_files/49445/69792305.parquet,49445,69792305,pretty
train_landmark_files/25571/698084749.parquet,25571,698084749,flower
train_landmark_files/53618/6986165.parquet,53618,6986165,lion
train_landmark_files/26734/698711887.parquet,26734,698711887,find
train_landmark_files/25571/698722725.parquet,25571,698722725,shhh
train_landmark_files/32319/698785453.parquet,32319,698785453,listen
train_landmark_files/28656/699129725.parquet,28656,699129725,pizza
train_landmark_files/37055/699495340.parquet,37055,699495340,make
train_landmark_files/53618/699588325.parquet,53618,699588325,farm
train_landmark_files/37779/699598633.parquet,37779,699598633,alligator
train_landmark_files/37055/699602337.parquet,37055,699602337,sleepy
train_landmark_files/62590/699646091.parquet,62590,699646091,cow
train_landmark_files/4718/699726952.parquet,4718,699726952,orange
train_landmark_files/16069/699907539.parquet,16069,699907539,cow
train_landmark_files/16069/699925192.parquet,16069,699925192,talk
train_landmark_files/25571/70000048.parquet,25571,70000048,old
train_landmark_files/32319/700004312.parquet,32319,700004312,home
train_landmark_files/55372/700025919.parquet,55372,700025919,tooth
train_landmark_files/62590/700099092.parquet,62590,700099092,man
train_landmark_files/2044/700114185.parquet,2044,700114185,find
train_landmark_files/61333/700430523.parquet,61333,700430523,taste
train_landmark_files/29302/70048721.parquet,29302,70048721,closet
train_landmark_files/34503/700597818.parquet,34503,700597818,bee
train_landmark_files/25571/700746533.parquet,25571,700746533,duck
train_landmark_files/30680/700869794.parquet,30680,700869794,bee
train_landmark_files/28656/700936055.parquet,28656,700936055,sun
train_landmark_files/22343/701029937.parquet,22343,701029937,glasswindow
train_landmark_files/26734/701156399.parquet,26734,701156399,nap
train_landmark_files/4718/701202121.parquet,4718,701202121,icecream
train_landmark_files/18796/701234829.parquet,18796,701234829,talk
train_landmark_files/36257/701265340.parquet,36257,701265340,bird
train_landmark_files/2044/701287016.parquet,2044,701287016,pen
train_landmark_files/22343/70134153.parquet,22343,70134153,gift
train_landmark_files/4718/701444273.parquet,4718,701444273,bye
train_landmark_files/32319/701484762.parquet,32319,701484762,find
train_landmark_files/49445/701569080.parquet,49445,701569080,gum
train_landmark_files/49445/701642749.parquet,49445,701642749,napkin
train_landmark_files/49445/701748272.parquet,49445,701748272,yesterday
train_landmark_files/55372/701912742.parquet,55372,701912742,think
train_landmark_files/30680/701913346.parquet,30680,701913346,cow
train_landmark_files/2044/702069527.parquet,2044,702069527,aunt
train_landmark_files/25571/702181133.parquet,25571,702181133,pencil
train_landmark_files/18796/702299459.parquet,18796,702299459,hello
train_landmark_files/2044/70238932.parquet,2044,70238932,food
train_landmark_files/53618/702464208.parquet,53618,702464208,mouse
train_landmark_files/32319/702695636.parquet,32319,702695636,eye
train_landmark_files/4718/702724483.parquet,4718,702724483,mouth
train_landmark_files/37055/702767290.parquet,37055,702767290,shhh
train_landmark_files/22343/702864571.parquet,22343,702864571,pajamas
train_landmark_files/25571/702987305.parquet,25571,702987305,brown
train_landmark_files/37055/703019169.parquet,37055,703019169,lion
train_landmark_files/53618/703133083.parquet,53618,703133083,napkin
train_landmark_files/36257/703361902.parquet,36257,703361902,tooth
train_landmark_files/18796/703393355.parquet,18796,703393355,sad
train_landmark_files/49445/70344086.parquet,49445,70344086,nuts
train_landmark_files/26734/703449892.parquet,26734,703449892,nuts
train_landmark_files/4718/703690930.parquet,4718,703690930,blow
train_landmark_files/16069/703770290.parquet,16069,703770290,up
train_landmark_files/22343/704104420.parquet,22343,704104420,yesterday
train_landmark_files/61333/704187953.parquet,61333,704187953,bee
train_landmark_files/26734/704246883.parquet,26734,704246883,lips
train_landmark_files/30680/704299021.parquet,30680,704299021,ear
train_landmark_files/37055/704302088.parquet,37055,704302088,drink
train_landmark_files/37779/704370127.parquet,37779,704370127,hear
train_landmark_files/28656/704430729.parquet,28656,704430729,ear
train_landmark_files/29302/704447028.parquet,29302,704447028,mouse
train_landmark_files/36257/704639447.parquet,36257,704639447,sleepy
train_landmark_files/28656/704942704.parquet,28656,704942704,lips
train_landmark_files/37779/705297877.parquet,37779,705297877,bye
train_landmark_files/30680/705481718.parquet,30680,705481718,ear
train_landmark_files/28656/705536904.parquet,28656,705536904,mouse
train_landmark_files/4718/705890409.parquet,4718,705890409,pizza
train_landmark_files/32319/705910123.parquet,32319,705910123,hear
train_landmark_files/55372/705918602.parquet,55372,705918602,goose
train_landmark_files/28656/706014880.parquet,28656,706014880,aunt
train_landmark_files/26734/706164800.parquet,26734,706164800,man
train_landmark_files/29302/706491585.parquet,29302,706491585,talk
train_landmark_files/34503/706500026.parquet,34503,706500026,hear
train_landmark_files/53618/706736585.parquet,53618,706736585,hello
train_landmark_files/18796/706773249.parquet,18796,706773249,ear
train_landmark_files/61333/706963339.parquet,61333,706963339,tiger
train_landmark_files/37779/70713565.parquet,37779,70713565,ear
train_landmark_files/27610/707209994.parquet,27610,707209994,old
train_landmark_files/61333/707501314.parquet,61333,707501314,cow
train_landmark_files/27610/707570758.parquet,27610,707570758,kitty
train_landmark_files/2044/707602766.parquet,2044,707602766,donkey
train_landmark_files/53618/707646539.parquet,53618,707646539,bee
train_landmark_files/22343/70768982.parquet,22343,70768982,glasswindow
train_landmark_files/16069/707716966.parquet,16069,707716966,look
train_landmark_files/53618/707808544.parquet,53618,707808544,mad
train_landmark_files/16069/707833956.parquet,16069,707833956,airplane
train_landmark_files/37055/707909763.parquet,37055,707909763,pretend
train_landmark_files/25571/708022363.parquet,25571,708022363,closet
train_landmark_files/28656/708351409.parquet,28656,708351409,first
train_landmark_files/29302/708390332.parquet,29302,708390332,cat
train_landmark_files/25571/708447916.parquet,25571,708447916,sun
train_landmark_files/26734/708696217.parquet,26734,708696217,make
train_landmark_files/53618/708722247.parquet,53618,708722247,hear
train_landmark_files/55372/708725870.parquet,55372,708725870,farm
train_landmark_files/37055/7088483.parquet,37055,7088483,pencil
train_landmark_files/18796/709010456.parquet,18796,709010456,listen
train_landmark_files/53618/709200200.parquet,53618,709200200,uncle
train_landmark_files/2044/709207316.parquet,2044,709207316,farm
train_landmark_files/62590/709367785.parquet,62590,709367785,frog
train_landmark_files/2044/709442932.parquet,2044,709442932,orange
train_landmark_files/2044/709496322.parquet,2044,709496322,bye
train_landmark_files/28656/709647328.parquet,28656,709647328,cow
train_landmark_files/32319/709836791.parquet,32319,709836791,awake
train_landmark_files/55372/709926484.parquet,55372,709926484,pretend
train_landmark_files/16069/710102806.parquet,16069,710102806,sad
train_landmark_files/4718/710275541.parquet,4718,710275541,kiss
